time	temperature	resistance
289	44.25	4179.233
290	44.25	4169.424
291	44.25	4169.424
293	44.25	4184.146
294	44.25	4208.7468
295	44.25	4233.435
296	44.25	4203.8204
297	44.25	4208.7468
298	44.25	4140.075
299	44.25	4179.233
300	44.25	4193.9736
301	44.25	4174.3256
302	44.25	4130.319
303	44.25	4169.424
304	44.25	4120.5736
305	44.25	4189.057
306	44.1875	4164.524
307	44.1875	4189.057
309	44.1875	4125.4452
310	44.1875	4213.678
311	44.1875	4169.424
312	44.1875	4179.233
313	44.1875	4179.233
314	44.1875	4174.3256
315	44.1875	4169.424
316	44.1875	4193.9736
317	44.1875	4179.233
318	44.1875	4174.3256
319	44.1875	4208.7468
320	44.1875	4198.8964
321	44.1875	4208.7468
322	44.125	4169.424
323	44.125	4223.5476
325	44.125	4169.424
326	44.125	4149.8432
327	44.125	4154.7332
328	44.125	4198.8964
329	44.125	4169.424
330	44.125	4213.678
331	44.125	4115.7076
332	44.125	4174.3256
333	44.125	4159.626
334	44.125	4149.8432
335	44.125	4203.8204
336	44.125	4203.8204
337	44.125	4149.8432
338	44.125	4189.057
339	44.125	4149.8432
341	44.125	4198.8964
342	44.125	4179.233
343	44.0625	4179.233
344	44.0625	4169.424
345	44.0625	4154.7332
346	44.0625	4228.4884
347	44.0625	4193.9736
348	44.0625	4208.7468
349	44.0625	4208.7468
350	44.0625	4135.1944
351	44.0625	4179.233
352	44.0625	4193.9736
353	44.0625	4193.9736
354	44.0625	4174.3256
356	44.0625	4189.057
357	44.0625	4203.8204
358	44.0625	4233.435
359	44.0	4189.057
360	44.0	4159.626
361	44.0	4193.9736
362	44.0	4169.424
363	44.0	4179.233
364	44.0	4164.524
365	44.0	4198.8964
366	44.0	4144.9584
367	44.0	4179.233
368	44.0	4179.233
370	44.0	4193.9736
371	44.0	4140.075
372	44.0	4198.8964
373	44.0	4179.233
374	43.9375	4198.8964
375	44.0	4179.233
376	43.9375	4174.3256
377	43.9375	4213.678
378	43.9375	4140.075
379	43.9375	4189.057
380	43.9375	4140.075
381	43.9375	4135.1944
382	43.9375	4179.233
384	43.9375	4243.334
385	43.9375	4208.7468
386	43.9375	4179.233
387	43.875	4193.9736
388	43.875	4233.435
389	43.9375	4203.8204
390	43.875	4218.612
391	43.875	4179.233
392	43.875	4193.9736
393	43.875	4184.146
394	43.875	4223.5476
395	43.875	4198.8964
396	43.875	4198.8964
397	43.875	4228.4884
399	43.875	4203.8204
400	43.875	4223.5476
401	43.8125	4174.3256
402	43.8125	4253.248
403	43.8125	4218.612
404	43.8125	4218.612
405	43.8125	4208.7468
406	43.8125	4238.384
407	43.8125	4179.233
408	43.8125	4174.3256
409	43.8125	4218.612
410	43.8125	4218.612
411	43.8125	4228.4884
413	43.8125	4203.8204
414	43.8125	4213.678
415	43.8125	4218.612
416	43.75	4223.5476
417	43.75	4258.2076
418	43.75	4253.248
419	43.75	4268.14
420	43.75	4228.4884
421	43.75	4238.384
422	43.75	4218.612
423	43.75	4233.435
424	43.75	4238.384
425	43.75	4213.678
427	43.75	4233.435
428	43.75	4258.2076
429	43.6875	4223.5476
430	43.6875	4283.068
431	43.6875	4273.113
432	43.6875	4198.8964
433	43.6875	4248.286
434	43.6875	4258.2076
435	43.6875	4218.612
436	43.625	4218.612
437	43.625	4193.9736
438	43.625	4288.0504
439	43.625	4243.334
440	43.625	4233.435
442	43.625	4248.286
443	43.625	4283.068
444	43.625	4258.2076
445	43.625	4253.248
446	43.625	4268.14
447	43.625	4258.2076
448	43.625	4288.0504
449	43.625	4253.248
450	43.5625	4179.233
451	43.5625	4218.612
452	43.5625	4243.334
453	43.5625	4273.113
454	43.5625	4243.334
455	43.5625	4278.0876
456	43.5625	4268.14
457	43.5625	4213.678
458	43.5625	4238.384
460	43.5625	4258.2076
461	43.5	4248.286
462	43.5	4253.248
463	43.5	4273.113
464	43.5	4243.334
465	43.5	4258.2076
466	43.5	4258.2076
467	43.5	4298.0232
468	43.5	4298.0232
469	43.5	4293.038
470	43.5	4293.038
471	43.5	4293.038
472	43.5	4313.0148
473	43.5	4248.286
474	43.4375	4258.2076
475	43.4375	4233.435
477	43.4375	4258.2076
478	43.4375	4273.113
479	43.4375	4218.612
480	43.4375	4328.033
481	43.4375	4268.14
482	43.4375	4328.033
483	43.4375	4298.0232
484	43.4375	4298.0232
485	43.375	4218.612
486	43.375	4283.068
487	43.375	4283.068
488	43.375	4233.435
489	43.375	4283.068
490	43.375	4238.384
491	43.375	4298.0232
492	43.375	4283.068
494	43.375	4303.019
495	43.375	4233.435
496	43.3125	4323.0252
497	43.3125	4288.0504
498	43.3125	4283.068
499	43.3125	4288.0504
500	43.3125	4298.0232
501	43.3125	4328.033
502	43.3125	4308.016
503	43.3125	4248.286
504	43.3125	4303.019
505	43.3125	4338.067
506	43.3125	4313.0148
507	43.3125	4298.0232
508	43.3125	4333.0512
509	43.25	4318.019
511	43.25	4303.019
512	43.25	4348.111
513	43.25	4333.0512
514	43.25	4333.0512
515	43.25	4333.0512
516	43.25	4358.17
517	43.25	4328.033
518	43.25	4273.113
519	43.25	4358.17
520	43.25	4333.0512
521	43.1875	4273.113
522	43.1875	4328.033
523	43.1875	4258.2076
525	43.1875	4258.2076
526	43.1875	4258.2076
527	43.1875	4328.033
528	43.1875	4318.019
529	43.1875	4328.033
530	43.125	4313.0148
531	43.125	4378.3324
532	43.125	4333.0512
533	43.125	4323.0252
534	43.125	4358.17
535	43.125	4378.3324
536	43.125	4338.067
537	43.125	4363.206
538	43.125	4333.0512
539	43.125	4348.111
541	43.0625	4333.0512
542	43.0625	4368.2436
543	43.0625	4338.067
544	43.0625	4363.206
545	43.0625	4358.17
546	43.0625	4358.17
547	43.0625	4368.2436
548	43.0625	4338.067
549	43.0625	4368.2436
550	43.0625	4368.2436
551	43.0625	4373.2876
552	43.0	4363.206
553	43.0	4378.3324
554	43.0	4373.2876
555	43.0	4378.3324
557	43.0	4328.033
558	43.0	4358.17
559	43.0	4378.3324
560	43.0	4353.1396
561	43.0	4378.3324
562	43.0	4393.4908
563	43.0	4393.4908
564	42.9375	4348.111
565	42.9375	4373.2876
566	42.9375	4403.613
567	42.9375	4388.4364
568	42.9375	4378.3324
569	42.9375	4393.4908
570	42.9375	4398.551
572	42.9375	4368.2436
573	42.9375	4368.2436
574	42.9375	4408.6808
575	42.875	4368.2436
576	42.875	4398.551
577	42.875	4358.17
578	42.875	4353.1396
579	42.875	4368.2436
580	42.875	4388.4364
581	42.875	4428.9844
582	42.875	4368.2436
583	42.875	4403.613
584	42.8125	4373.2876
585	42.8125	4408.6808
587	42.8125	4383.384
588	42.8125	4338.067
589	42.8125	4428.9844
590	42.8125	4388.4364
591	42.8125	4378.3324
592	42.8125	4398.551
593	42.8125	4373.2876
594	42.8125	4403.613
595	42.8125	4353.1396
596	42.8125	4418.8248
597	42.75	4393.4908
598	42.75	4403.613
599	42.75	4363.206
601	42.75	4413.75
602	42.75	4378.3324
603	42.75	4393.4908
604	42.75	4353.1396
605	42.75	4403.613
606	42.75	4398.551
607	42.75	4444.25
608	42.6875	4388.4364
609	42.6875	4418.8248
610	42.6875	4428.9844
611	42.6875	4408.6808
612	42.6875	4363.206
614	42.6875	4413.75
615	42.6875	4439.158
616	42.625	4403.613
617	42.625	4459.547
618	42.625	4449.3432
619	42.625	4418.8248
620	42.625	4454.442
621	42.625	4459.547
622	42.625	4418.8248
623	42.625	4388.4364
624	42.625	4459.547
625	42.625	4454.442
626	42.625	4490.2392
628	42.5625	4413.75
629	42.625	4418.8248
630	42.5625	4474.8756
631	42.5625	4449.3432
632	42.5625	4485.1124
633	42.5625	4454.442
634	42.5625	4434.0684
635	42.5625	4459.547
636	42.5625	4474.8756
637	42.5625	4444.25
638	42.5625	4393.4908
639	42.5625	4459.547
640	42.5625	4413.75
642	42.5	4474.8756
643	42.5	4418.8248
644	42.5	4510.7724
645	42.5	4469.7616
646	42.5	4444.25
647	42.5	4459.547
648	42.5	4403.613
649	42.5	4444.25
650	42.5	4444.25
651	42.5	4474.8756
652	42.5	4459.547
653	42.5	4490.2392
654	42.4375	4490.2392
655	42.4375	4485.1124
656	42.4375	4510.7724
658	42.4375	4459.547
659	42.4375	4479.995
660	42.4375	4495.368
661	42.4375	4500.4984
662	42.4375	4485.1124
663	42.375	4474.8756
664	42.4375	4490.2392
665	42.4375	4485.1124
666	42.375	4485.1124
667	42.375	4444.25
668	42.375	4495.368
669	42.375	4474.8756
670	42.375	4500.4984
671	42.375	4490.2392
672	42.375	4439.158
673	42.375	4500.4984
674	42.375	4541.683
676	42.375	4541.683
677	42.3125	4439.158
678	42.3125	4510.7724
679	42.3125	4474.8756
680	42.3125	4500.4984
681	42.3125	4500.4984
682	42.3125	4500.4984
683	42.3125	4479.995
684	42.3125	4495.368
685	42.3125	4495.368
686	42.3125	4449.3432
687	42.3125	4500.4984
688	42.25	4490.2392
689	42.25	4490.2392
690	42.25	4500.4984
692	42.25	4521.061
693	42.25	4521.061
694	42.25	4500.4984
695	42.25	4454.442
696	42.25	4567.867
697	42.25	4547.17
698	42.25	4567.867
699	42.1875	4531.3648
700	42.1875	4515.916
701	42.1875	4521.061
702	42.1875	4454.442
703	42.1875	4541.683
704	42.1875	4531.3648
705	42.1875	4547.17
706	42.1875	4521.061
707	42.125	4521.061
708	42.125	4515.916
710	42.125	4510.7724
711	42.125	4526.212
712	42.125	4521.061
713	42.125	4474.8756
714	42.125	4541.683
715	42.125	4526.212
716	42.125	4526.212
717	42.125	4578.2384
718	42.125	4526.212
719	42.0625	4567.867
720	42.0625	4479.995
721	42.0625	4541.683
722	42.0625	4552.3376
723	42.0625	4490.2392
724	42.0625	4490.2392
726	42.0625	4557.511
727	42.0625	4526.212
728	42.0625	4521.061
729	42.0625	4541.683
730	42.0625	4552.3376
731	42.0625	4541.683
732	42.0625	4547.17
733	42.0	4573.05
734	42.0	4531.3648
735	42.0	4552.3376
736	42.0	4557.511
737	42.0	4521.061
738	42.0	4573.05
739	42.0	4573.05
740	42.0	4531.3648
742	42.0	4578.2384
743	42.0	4573.05
744	41.9375	4567.867
745	41.9375	4500.4984
746	41.9375	4573.05
747	41.9375	4567.867
748	41.9375	4604.2248
749	41.9375	4531.3648
750	41.9375	4573.05
751	41.9375	4536.523
752	41.9375	4573.05
753	41.9375	4567.867
754	41.875	4573.05
755	41.875	4526.212
757	41.875	4573.05
758	41.875	4567.867
759	41.875	4609.4356
760	41.875	4593.817
761	41.875	4583.428
762	41.875	4573.05
763	41.8125	4583.428
764	41.8125	4604.2248
765	41.8125	4573.05
766	41.8125	4614.6476
767	41.8125	4573.05
768	41.8125	4614.6476
769	41.8125	4578.2384
770	41.8125	4625.085
771	41.8125	4609.4356
773	41.8125	4619.865
774	41.8125	4578.2384
775	41.75	4609.4356
776	41.75	4593.817
777	41.75	4625.085
778	41.75	4646.004
779	41.75	4609.4356
780	41.75	4614.6476
781	41.75	4614.6476
782	41.75	4635.537
783	41.75	4557.511
784	41.6875	4609.4356
785	41.6875	4599.02
786	41.6875	4604.2248
788	41.6875	4640.7656
789	41.6875	4599.02
790	41.6875	4640.7656
791	41.6875	4625.085
792	41.625	4567.867
793	41.625	4583.428
794	41.625	4604.2248
795	41.625	4635.537
796	41.625	4630.3056
797	41.625	4625.085
798	41.625	4625.085
799	41.625	4619.865
800	41.625	4625.085
801	41.625	4630.3056
803	41.625	4646.004
804	41.5625	4635.537
805	41.5625	4625.085
806	41.5625	4666.9824
807	41.5625	4599.02
808	41.5625	4630.3056
809	41.5625	4635.537
810	41.5625	4666.9824
811	41.5625	4666.9824
812	41.5625	4640.7656
813	41.5625	4640.7656
814	41.5	4635.537
815	41.5	4651.2396
817	41.5	4646.004
818	41.5	4661.729
819	41.5	4619.865
820	41.5	4693.289
821	41.5	4682.751
822	41.5	4656.4816
823	41.5	4682.751
824	41.5	4688.0196
825	41.4375	4698.56
826	41.4375	4640.7656
827	41.4375	4625.085
828	41.4375	4703.837
829	41.4375	4666.9824
831	41.4375	4630.3056
832	41.4375	4656.4816
833	41.4375	4703.837
834	41.4375	4682.751
835	41.4375	4661.729
836	41.4375	4656.4816
837	41.4375	4682.751
838	41.375	4666.9824
839	41.375	4666.9824
840	41.375	4730.275
841	41.375	4698.56
842	41.375	4688.0196
843	41.375	4682.751
845	41.375	4688.0196
846	41.375	4666.9824
847	41.3125	4614.6476
848	41.3125	4640.7656
849	41.3125	4740.879
850	41.3125	4646.004
851	41.3125	4709.115
852	41.3125	4703.837
853	41.3125	4688.0196
854	41.3125	4740.879
855	41.3125	4693.289
856	41.3125	4693.289
858	41.3125	4698.56
859	41.25	4724.982
860	41.25	4756.8116
861	41.25	4666.9824
862	41.25	4724.982
863	41.25	4698.56
864	41.25	4703.837
865	41.25	4703.837
866	41.25	4709.115
867	41.25	4730.275
868	41.1875	4719.69
869	41.1875	4719.69
870	41.1875	4709.115
871	41.1875	4735.5736
872	41.1875	4693.289
874	41.1875	4666.9824
875	41.1875	4682.751
876	41.1875	4724.982
877	41.1875	4746.1856
878	41.125	4719.69
879	41.1875	4730.275
880	41.125	4788.782
881	41.125	4724.982
882	41.125	4740.879
883	41.125	4693.289
884	41.125	4735.5736
885	41.125	4804.8164
886	41.125	4756.8116
887	41.125	4762.131
888	41.125	4730.275
889	41.125	4719.69
890	41.125	4740.879
892	41.0625	4751.4976
893	41.0625	4746.1856
894	41.0625	4783.442
895	41.0625	4783.442
896	41.0625	4693.289
897	41.0625	4762.131
898	41.0625	4794.124
899	41.0625	4740.879
900	41.0625	4772.7792
901	41.0625	4730.275
902	41.0625	4778.1076
903	41.0	4730.275
904	41.0	4772.7792
905	41.0	4772.7792
906	41.0	4762.131
907	41.0	4751.4976
909	41.0	4772.7792
910	41.0	4778.1076
911	41.0	4778.1076
912	41.0	4794.124
913	41.0	4772.7792
914	41.0	4746.1856
915	40.9375	4804.8164
916	40.9375	4767.452
917	40.9375	4767.452
918	40.9375	4724.982
919	40.9375	4751.4976
920	40.9375	4746.1856
921	40.9375	4751.4976
922	40.9375	4783.442
923	40.9375	4794.124
925	40.875	4751.4976
926	40.875	4740.879
927	40.875	4794.124
928	40.875	4778.1076
929	40.875	4778.1076
930	40.875	4815.528
931	40.875	4783.442
932	40.8125	4772.7792
933	40.8125	4783.442
934	40.8125	4815.528
935	40.8125	4804.8164
936	40.8125	4767.452
937	40.8125	4778.1076
938	40.8125	4767.452
939	40.8125	4783.442
941	40.8125	4788.782
942	40.8125	4794.124
943	40.75	4735.5736
944	40.75	4826.254
945	40.75	4810.1716
946	40.75	4820.8852
947	40.75	4788.782
948	40.75	4794.124
949	40.75	4762.131
950	40.75	4810.1716
951	40.75	4804.8164
952	40.6875	4863.9164
953	40.6875	4869.3096
954	40.6875	4810.1716
955	40.6875	4853.1344
957	40.6875	4815.528
958	40.6875	4794.124
959	40.625	4836.9948
960	40.625	4815.528
961	40.625	4836.9948
962	40.625	4831.619
963	40.625	4772.7792
964	40.625	4820.8852
965	40.625	4858.5244
966	40.625	4820.8852
967	40.625	4810.1716
968	40.625	4751.4976
969	40.625	4826.254
970	40.625	4783.442
971	40.5625	4826.254
973	40.5625	4820.8852
974	40.5625	4853.1344
975	40.5625	4907.191
976	40.5625	4863.9164
977	40.5625	4842.3716
978	40.5625	4783.442
979	40.5625	4863.9164
980	40.5625	4847.75
981	40.5	4885.5244
982	40.5	4847.75
983	40.5	4831.619
984	40.5	4847.75
985	40.5	4896.3508
987	40.5	4863.9164
988	40.5	4880.1132
989	40.5	4890.9364
990	40.5	4869.3096
991	40.5	4799.4672
992	40.5	4885.5244
993	40.5	4847.75
994	40.4375	4820.8852
995	40.4375	4858.5244
996	40.4375	4896.3508
997	40.4375	4885.5244
998	40.4375	4912.618
999	40.4375	4869.3096
1000	40.4375	4831.619
1002	40.4375	4815.528
1003	40.4375	4874.713
1004	40.375	4869.3096
1005	40.375	4836.9948
1006	40.375	4896.3508
1007	40.375	4907.191
1008	40.375	4890.9364
1009	40.375	4826.254
1010	40.375	4853.1344
1011	40.375	4923.4852
1012	40.375	4896.3508
1013	40.375	4810.1716
1014	40.375	4901.77
1015	40.3125	4869.3096
1017	40.3125	4858.5244
1018	40.3125	4869.3096
1019	40.3125	4874.713
1020	40.3125	4901.77
1021	40.3125	4831.619
1022	40.3125	4869.3096
1023	40.3125	4869.3096
1024	40.3125	4912.618
1025	40.3125	4918.051
1026	40.25	4880.1132
1027	40.25	4918.051
1028	40.25	4896.3508
1029	40.25	4890.9364
1031	40.25	4923.4852
1032	40.25	4901.77
1033	40.25	4869.3096
1034	40.25	4939.8192
1035	40.25	4939.8192
1036	40.25	4880.1132
1037	40.1875	4923.4852
1038	40.1875	4896.3508
1039	40.1875	4880.1132
1040	40.1875	4923.4852
1041	40.1875	4907.191
1042	40.1875	4912.618
1043	40.1875	4934.3716
1045	40.1875	4912.618
1046	40.125	4901.77
1047	40.1875	4961.6464
1048	40.125	4918.051
1049	40.125	4901.77
1050	40.125	4918.051
1051	40.125	4950.723
1052	40.125	4880.1132
1053	40.125	4939.8192
1054	40.125	4912.618
1055	40.0625	4912.618
1056	40.0625	4869.3096
1057	40.0625	4989.019
1059	40.0625	4956.184
1060	40.0625	4945.268
1061	40.0625	4923.4852
1062	40.0625	4923.4852
1063	40.0625	4945.268
1064	40.0625	4874.713
1065	40.0625	4967.1144
1066	40.0	4918.051
1067	40.0	4907.191
1068	40.0	4923.4852
1069	40.0	4928.9252
1070	40.0	4961.6464
1072	40.0	4880.1132
1073	40.0	4934.3716
1074	40.0	4950.723
1075	40.0	4945.268
1076	40.0	4967.1144
1077	40.0	4967.1144
1078	39.9375	4956.184
1079	39.9375	4972.584
1080	39.9375	4972.584
1081	39.9375	4999.998
1082	39.9375	4967.1144
1083	39.9375	4896.3508
1084	39.9375	4961.6464
1085	39.9375	4978.0596
1086	39.9375	4907.191
1087	39.9375	4983.541
1089	39.875	4999.998
1090	39.875	4967.1144
1091	39.875	5027.5156
1092	39.875	5005.4948
1093	39.875	4961.6464
1094	39.875	4989.019
1095	39.875	4994.5084
1096	39.875	4945.268
1097	39.875	5005.4948
1098	39.875	4923.4852
1099	39.8125	4923.4852
1100	39.875	4994.5084
1101	39.8125	4967.1144
1102	39.8125	4989.019
1103	39.8125	4989.019
1104	39.8125	4972.584
1105	39.8125	4983.541
1107	39.8125	4967.1144
1108	39.8125	4967.1144
1109	39.8125	4989.019
1110	39.8125	4945.268
1111	39.8125	5038.551
1112	39.8125	5038.551
1113	39.75	4994.5084
1114	39.75	5005.4948
1115	39.75	5010.9968
1116	39.75	4978.0596
1117	39.75	5005.4948
1118	39.75	4983.541
1119	39.75	4923.4852
1120	39.75	5033.032
1121	39.75	4994.5084
1122	39.75	4994.5084
1124	39.75	5005.4948
1125	39.75	5027.5156
1126	39.6875	4999.998
1127	39.6875	4999.998
1128	39.6875	5027.5156
1129	39.6875	5033.032
1130	39.6875	4945.268
1131	39.6875	5033.032
1132	39.625	5005.4948
1133	39.625	4961.6464
1134	39.6875	5038.551
1135	39.625	5010.9968
1136	39.625	5005.4948
1137	39.625	5055.136
1138	39.625	4967.1144
1140	39.625	5044.0748
1141	39.625	5038.551
1142	39.625	5033.032
1143	39.625	5005.4948
1144	39.625	5033.032
1145	39.625	5071.7524
1146	39.625	5010.9968
1147	39.625	4983.541
1148	39.5625	5044.0748
1149	39.5625	5010.9968
1150	39.5625	5060.669
1151	39.5625	4983.541
1152	39.5625	5010.9968
1153	39.5625	5022.005
1155	39.5625	5060.669
1156	39.5625	5049.605
1157	39.5625	5082.8556
1158	39.5625	4967.1144
1159	39.5625	5033.032
1160	39.5	5049.605
1161	39.5	5027.5156
1162	39.5	5055.136
1163	39.5	5033.032
1164	39.5	5027.5156
1165	39.5	5055.136
1166	39.5	5049.605
1167	39.5	5038.551
1168	39.4375	5055.136
1169	39.4375	5071.7524
1171	39.4375	5049.605
1172	39.4375	5071.7524
1173	39.375	5071.7524
1174	39.375	5082.8556
1175	39.375	5088.4088
1176	39.375	5049.605
1177	39.3125	5055.136
1178	39.3125	5082.8556
1179	39.3125	5077.303
1180	39.25	5038.551
1181	39.25	5060.669
1182	39.25	5099.533
1183	39.25	5049.605
1184	39.25	5066.2076
1185	39.1875	5077.303
1187	39.1875	5116.2516
1188	39.1875	5088.4088
1189	39.1875	5033.032
1190	39.125	5133.01
1191	39.125	5060.669
1192	39.125	5133.01
1193	39.125	5110.6776
1194	39.125	5127.418
1195	39.0625	5099.533
1196	39.0625	5127.418
1197	39.0625	5093.9728
1198	39.0625	5099.533
1199	39.0625	5133.01
1200	39.0	5060.669
1202	39.0	5155.4052
1203	39.0	5144.1976
1204	39.0	5082.8556
1205	39.0	5133.01
1206	39.0	5161.013
1207	38.9375	5127.418
1208	38.9375	5172.2476
1209	38.9375	5099.533
1210	38.9375	5099.533
1211	38.9375	5172.2476
1212	38.9375	5149.799
1213	38.875	5177.8688
1214	38.875	5177.8688
1215	38.875	5099.533
1217	38.875	5121.8316
1218	38.875	5166.6276
1219	38.875	5206.0424
1220	38.875	5166.6276
1221	38.875	5172.2476
1222	38.8125	5228.6568
1223	38.8125	5217.34
1224	38.8125	5144.1976
1225	38.8125	5222.995
1226	38.8125	5217.34
1227	38.8125	5222.995
1228	38.8125	5177.8688
