time	temperature	resistance
2798	52.6875	3091.2924
2799	52.6875	3078.7502
2800	52.625	3120.6464
2801	52.6875	3116.444
2802	52.6875	3129.0562
2804	52.625	3087.109
2805	52.625	3108.0474
2806	52.6875	3108.0474
2807	52.625	3112.2444
2808	52.6875	3124.8516
2809	52.625	3091.2924
2810	52.625	3145.911
2811	52.625	3099.6646
2812	52.625	3053.7426
2813	52.625	3124.8516
2814	52.625	3099.6646
2815	52.625	3103.856
2816	52.625	3087.109
2817	52.625	3112.2444
2819	52.5625	3112.2444
2820	52.5625	3099.6646
2821	52.625	3087.109
2822	52.5625	3133.2666
2823	52.5625	3120.6464
2824	52.5625	3116.444
2825	52.5625	3145.911
2826	52.5625	3074.575
2827	52.5625	3108.0474
2828	52.5625	3116.444
2829	52.5625	3078.7502
2830	52.5625	3120.6464
2831	52.5625	3133.2666
2833	52.5625	3070.4024
2834	52.5625	3057.9014
2835	52.5625	3154.3556
2836	52.5625	3150.1318
2837	52.5625	3103.856
2838	52.5	3116.444
2839	52.5	3074.575
2840	52.5	3129.0562
2841	52.5	3124.8516
2842	52.5	3112.2444
2843	52.5	3078.7502
2844	52.5	3137.4798
2845	52.5	3120.6464
2846	52.5	3124.8516
2847	52.5	3120.6464
2848	52.4375	3124.8516
2849	52.4375	3162.811
2850	52.4375	3141.6952
2852	52.4375	3133.2666
2853	52.4375	3091.2924
2854	52.4375	3120.6464
2855	52.4375	3133.2666
2856	52.4375	3116.444
2857	52.4375	3129.0562
2858	52.4375	3179.7534
2859	52.4375	3167.0428
2860	52.375	3103.856
2861	52.4375	3150.1318
2862	52.375	3150.1318
2863	52.4375	3145.911
2864	52.375	3150.1318
2865	52.375	3145.911
2866	52.375	3179.7534
2868	52.375	3112.2444
2869	52.375	3141.6952
2870	52.375	3154.3556
2871	52.375	3112.2444
2872	52.375	3154.3556
2873	52.375	3129.0562
2874	52.375	3150.1318
2875	52.375	3103.856
2876	52.3125	3103.856
2877	52.375	3124.8516
2878	52.3125	3120.6464
2879	52.3125	3141.6952
2880	52.3125	3145.911
2881	52.3125	3158.582
2882	52.3125	3158.582
2883	52.3125	3171.277
2885	52.3125	3141.6952
2886	52.3125	3154.3556
2887	52.3125	3141.6952
2888	52.3125	3112.2444
2889	52.3125	3175.514
2890	52.3125	3141.6952
2891	52.3125	3112.2444
2892	52.3125	3103.856
2893	52.3125	3141.6952
2894	52.3125	3141.6952
2895	52.3125	3158.582
2896	52.25	3150.1318
2897	52.25	3192.488
2898	52.25	3158.582
2899	52.25	3145.911
2900	52.25	3145.911
2902	52.25	3154.3556
2903	52.25	3133.2666
2904	52.25	3175.514
2905	52.25	3175.514
2906	52.25	3137.4798
2907	52.25	3158.582
2908	52.25	3116.444
2909	52.25	3150.1318
2910	52.1875	3167.0428
2911	52.1875	3154.3556
2912	52.1875	3171.277
2913	52.1875	3167.0428
2914	52.1875	3183.9958
2915	52.1875	3150.1318
2916	52.1875	3158.582
2918	52.1875	3213.767
2919	52.1875	3150.1318
2920	52.1875	3120.6464
2921	52.125	3200.9908
2922	52.125	3108.0474
2923	52.125	3183.9958
2924	52.125	3175.514
2925	52.125	3133.2666
2926	52.125	3158.582
2927	52.125	3158.582
2928	52.125	3218.0332
2929	52.125	3183.9958
2930	52.125	3179.7534
2931	52.125	3137.4798
2932	52.125	3133.2666
2934	52.125	3183.9958
2935	52.125	3175.514
2936	52.125	3145.911
2937	52.0625	3158.582
2938	52.125	3158.582
2939	52.125	3145.911
2940	52.0625	3171.277
2941	52.0625	3175.514
2942	52.0625	3133.2666
2943	52.0625	3175.514
2944	52.0625	3192.488
2945	52.0625	3145.911
2946	52.0625	3209.5068
2947	52.0625	3179.7534
2948	52.0625	3226.5672
2950	52.0625	3175.514
2951	52.0625	3205.2458
2952	52.0625	3226.5672
2953	52.0625	3209.5068
2954	52.0625	3192.488
2955	52.0625	3179.7534
2956	52.0	3213.767
2957	52.0625	3218.0332
2958	52.0	3179.7534
2959	52.0	3200.9908
2960	52.0	3188.2408
2961	52.0	3200.9908
2962	52.0	3188.2408
2963	52.0	3179.7534
2965	52.0	3200.9908
2966	52.0	3209.5068
2967	52.0	3209.5068
2968	52.0	3179.7534
2969	52.0	3205.2458
2970	52.0	3188.2408
2971	52.0	3243.6748
2972	52.0	3171.277
2973	51.9375	3192.488
2974	51.9375	3200.9908
2975	51.9375	3188.2408
2976	51.9375	3192.488
2977	51.9375	3205.2458
2978	51.9375	3188.2408
2980	51.9375	3213.767
2981	51.9375	3200.9908
2982	51.9375	3218.0332
2983	51.9375	3222.2988
2984	51.9375	3209.5068
2985	51.9375	3213.767
2986	51.9375	3200.9908
2987	51.9375	3192.488
2988	51.875	3192.488
2989	51.875	3154.3556
2990	51.875	3218.0332
2991	51.875	3209.5068
2992	51.875	3218.0332
2993	51.875	3226.5672
2995	51.875	3154.3556
2996	51.875	3226.5672
2997	51.875	3222.2988
2998	51.875	3200.9908
2999	51.875	3192.488
3000	51.875	3192.488
3001	51.8125	3235.1174
3002	51.875	3192.488
3003	51.8125	3222.2988
3004	51.8125	3218.0332
3005	51.8125	3175.514
3006	51.8125	3235.1174
3007	51.8125	3226.5672
3008	51.8125	3209.5068
3010	51.8125	3183.9958
3011	51.8125	3235.1174
3012	51.8125	3269.4178
3013	51.8125	3247.959
3014	51.8125	3239.3932
3015	51.8125	3209.5068
3016	51.75	3222.2988
3017	51.75	3269.4178
3018	51.75	3179.7534
3019	51.75	3226.5672
3020	51.75	3222.2988
3021	51.75	3218.0332
3023	51.75	3205.2458
3024	51.75	3222.2988
3025	51.75	3222.2988
3026	51.75	3218.0332
3027	51.75	3226.5672
3028	51.75	3247.959
3029	51.75	3222.2988
3030	51.75	3278.022
3031	51.6875	3247.959
3032	51.75	3247.959
3033	51.6875	3222.2988
3034	51.75	3247.959
3035	51.75	3260.8266
3036	51.6875	3269.4178
3037	51.6875	3205.2458
3039	51.6875	3205.2458
3040	51.6875	3239.3932
3041	51.6875	3260.8266
3042	51.6875	3226.5672
3043	51.6875	3247.959
3044	51.625	3222.2988
3045	51.625	3239.3932
3046	51.625	3222.2988
3047	51.625	3252.2456
3048	51.625	3239.3932
3049	51.625	3200.9908
3050	51.625	3200.9908
3051	51.625	3239.3932
3052	51.625	3247.959
3053	51.625	3252.2456
3054	51.625	3222.2988
3055	51.625	3260.8266
3057	51.625	3239.3932
3058	51.625	3278.022
3059	51.625	3209.5068
3060	51.625	3260.8266
3061	51.625	3200.9908
3062	51.625	3256.5346
3063	51.625	3256.5346
3064	51.5625	3200.9908
3065	51.5625	3256.5346
3066	51.5625	3260.8266
3067	51.5625	3243.6748
3068	51.5625	3243.6748
3069	51.5625	3260.8266
3070	51.5625	3247.959
3071	51.5625	3256.5346
3072	51.5625	3256.5346
3073	51.5625	3243.6748
3075	51.5625	3278.022
3076	51.5625	3269.4178
3077	51.5625	3243.6748
3078	51.5625	3260.8266
3079	51.5625	3205.2458
3080	51.5625	3260.8266
3081	51.5625	3295.2612
3082	51.5625	3256.5346
3083	51.5	3303.899
3084	51.5	3243.6748
3085	51.5	3278.022
3086	51.5	3247.959
3087	51.5	3247.959
3088	51.5	3256.5346
3089	51.5	3282.3266
3090	51.5	3273.717
3092	51.5	3265.1208
3093	51.5	3256.5346
3094	51.5	3303.899
3095	51.4375	3226.5672
3096	51.4375	3290.946
3097	51.4375	3247.959
3098	51.4375	3273.717
3099	51.4375	3273.717
3100	51.4375	3260.8266
3101	51.4375	3286.6368
3102	51.4375	3213.767
3103	51.4375	3226.5672
3104	51.4375	3218.0332
3105	51.4375	3252.2456
3106	51.4375	3295.2612
3108	51.4375	3269.4178
3109	51.4375	3286.6368
3110	51.4375	3312.5466
3111	51.375	3226.5672
3112	51.375	3252.2456
3113	51.375	3252.2456
3114	51.375	3290.946
3115	51.375	3265.1208
3116	51.375	3273.717
3117	51.375	3295.2612
3118	51.375	3273.717
3119	51.375	3269.4178
3120	51.375	3273.717
3121	51.375	3273.717
3122	51.375	3325.54
3124	51.375	3269.4178
3125	51.3125	3273.717
3126	51.3125	3282.3266
3127	51.3125	3286.6368
3128	51.3125	3256.5346
3129	51.3125	3308.2216
3130	51.3125	3243.6748
3131	51.3125	3282.3266
3132	51.3125	3269.4178
3133	51.3125	3303.899
3134	51.3125	3269.4178
3135	51.3125	3316.8742
3136	51.3125	3286.6368
3137	51.3125	3295.2612
3138	51.25	3295.2612
3140	51.25	3295.2612
3141	51.25	3325.54
3142	51.25	3295.2612
3143	51.25	3243.6748
3144	51.25	3269.4178
3145	51.25	3295.2612
3146	51.25	3329.8752
3147	51.25	3312.5466
3148	51.25	3286.6368
3149	51.25	3282.3266
3150	51.25	3295.2612
3151	51.25	3295.2612
3152	51.25	3316.8742
3153	51.25	3273.717
3155	51.25	3278.022
3156	51.25	3282.3266
3157	51.1875	3295.2612
3158	51.1875	3308.2216
3159	51.1875	3325.54
3160	51.1875	3282.3266
3161	51.1875	3321.2044
3162	51.1875	3347.521
3163	51.1875	3321.2044
3164	51.1875	3321.2044
3165	51.1875	3338.8298
3166	51.1875	3316.8742
3167	51.1875	3286.6368
3168	51.125	3321.2044
3170	51.1875	3316.8742
3171	51.1875	3321.2044
3172	51.125	3308.2216
3173	51.125	3325.54
3174	51.125	3295.2612
3175	51.125	3295.2612
3176	51.125	3312.5466
3177	51.125	3338.8298
3178	51.125	3316.8742
3179	51.125	3334.4864
3180	51.125	3295.2612
3181	51.125	3321.2044
3182	51.125	3265.1208
3183	51.125	3321.2044
3185	51.125	3308.2216
3186	51.125	3338.8298
3187	51.125	3312.5466
3188	51.125	3347.521
3189	51.0625	3295.2612
3190	51.0625	3338.8298
3191	51.0625	3347.521
3192	51.0625	3312.5466
3193	51.0625	3312.5466
3194	51.0625	3329.8752
3195	51.0625	3295.2612
3196	51.0625	3308.2216
3197	51.0625	3347.521
3199	51.0625	3338.8298
3200	51.0625	3312.5466
3201	51.0625	3295.2612
3202	51.0625	3295.2612
3203	51.0625	3325.54
3204	51.0625	3334.4864
3205	51.0	3316.8742
3206	51.0	3338.8298
3207	51.0	3325.54
3208	51.0	3299.5788
3209	51.0	3329.8752
3210	51.0	3329.8752
3211	51.0	3329.8752
3213	51.0	3325.54
3214	51.0	3286.6368
3215	51.0	3316.8742
3216	51.0	3347.521
3217	51.0	3334.4864
3218	51.0	3269.4178
3219	51.0	3312.5466
3220	50.9375	3316.8742
3221	50.9375	3351.8752
3222	50.9375	3386.7836
3223	50.9375	3347.521
3224	50.9375	3351.8752
3225	50.9375	3369.30668
3227	50.9375	3325.54
3228	50.9375	3351.8752
3229	50.9375	3356.2284
3230	50.9375	3343.1758
3231	50.9375	3356.2284
3232	50.9375	3325.54
3233	50.9375	3364.9428
3234	50.875	3325.54
3235	50.9375	3360.5844
3236	50.875	3351.8752
3237	50.875	3343.1758
3238	50.875	3343.1758
3239	50.875	3360.5844
3240	50.875	3382.41
3241	50.875	3316.8742
3242	50.875	3338.8298
3244	50.875	3356.2284
3245	50.875	3343.1758
3246	50.875	3343.1758
3247	50.875	3338.8298
3248	50.875	3360.5844
3249	50.875	3338.8298
3250	50.875	3325.54
3251	50.875	3312.5466
3252	50.8125	3356.2284
3253	50.8125	3364.9428
3254	50.8125	3338.8298
3255	50.8125	3351.8752
3256	50.8125	3351.8752
3257	50.8125	3316.8742
3258	50.8125	3343.1758
3259	50.8125	3295.2612
3260	50.8125	3382.41
3262	50.8125	3364.9428
3263	50.8125	3343.1758
3264	50.75	3364.9428
3265	50.8125	3364.9428
3266	50.8125	3329.8752
3267	50.75	3329.8752
3268	50.75	3351.8752
3269	50.75	3325.54
3270	50.75	3391.1596
3271	50.75	3386.7836
3272	50.75	3386.7836
3273	50.75	3329.8752
3274	50.75	3351.8752
3275	50.75	3391.1596
3276	50.75	3308.2216
3277	50.6875	3382.41
3278	50.75	3347.521
3280	50.75	3391.1596
3281	50.75	3364.9428
3282	50.6875	3382.41
3283	50.75	3364.9428
3284	50.6875	3364.9428
3285	50.6875	3329.8752
3286	50.6875	3386.7836
3287	50.6875	3325.54
3288	50.6875	3395.5416
3289	50.6875	3378.0386
3290	50.6875	3391.1596
3291	50.6875	3364.9428
3292	50.6875	3364.9428
3293	50.6875	3386.7836
3294	50.6875	3347.521
3295	50.6875	3338.8298
3297	50.625	3391.1596
3298	50.625	3373.67
3299	50.625	3378.0386
3300	50.625	3369.30668
3301	50.625	3360.5844
3302	50.625	3395.5416
3303	50.625	3382.41
3304	50.625	3351.8752
3305	50.625	3408.6946
3306	50.625	3360.5844
3307	50.625	3395.5416
3308	50.625	3360.5844
3309	50.625	3369.30668
3310	50.625	3364.9428
3311	50.625	3364.9428
3313	50.625	3399.9224
3314	50.625	3391.1596
3315	50.625	3395.5416
3316	50.5625	3404.3088
3317	50.5625	3426.27768
3318	50.5625	3378.0386
3319	50.5625	3417.48
3320	50.5625	3386.7836
3321	50.5625	3391.1596
3322	50.5625	3347.521
3323	50.5625	3338.8298
3324	50.5625	3421.87936
3325	50.5625	3386.7836
3326	50.5625	3360.5844
3327	50.5625	3364.9428
3329	50.5625	3435.08536
3330	50.5	3373.67
3331	50.5	3386.7836
3332	50.5625	3408.6946
3333	50.5	3386.7836
3334	50.5	3378.0386
3335	50.5	3417.48
3336	50.5	3391.1596
3337	50.5	3417.48
3338	50.5	3448.31932
3339	50.5	3378.0386
3340	50.5	3395.5416
3341	50.5	3378.0386
3342	50.5	3356.2284
3343	50.5	3395.5416
3345	50.5	3413.086
3346	50.5	3404.3088
3347	50.5	3408.6946
3348	50.5	3360.5844
3349	50.5	3391.1596
3350	50.4375	3408.6946
3351	50.4375	3391.1596
3352	50.4375	3413.086
3353	50.4375	3399.9224
3354	50.4375	3378.0386
3355	50.4375	3395.5416
3356	50.4375	3399.9224
3357	50.4375	3399.9224
3358	50.4375	3430.6788
3360	50.4375	3399.9224
3361	50.4375	3417.48
3362	50.4375	3426.27768
3363	50.4375	3395.5416
3364	50.375	3435.08536
3365	50.4375	3426.27768
3366	50.4375	3443.906
3367	50.375	3421.87936
3368	50.375	3426.27768
3369	50.375	3404.3088
3370	50.375	3417.48
3371	50.375	3435.08536
3372	50.375	3364.9428
3373	50.375	3426.27768
3375	50.375	3457.154
3376	50.375	3426.27768
3377	50.375	3430.6788
3378	50.375	3421.87936
3379	50.375	3452.7356
3380	50.3125	3421.87936
3381	50.3125	3430.6788
3382	50.3125	3426.27768
3383	50.3125	3421.87936
3384	50.3125	3386.7836
3385	50.3125	3364.9428
3386	50.3125	3452.7356
3387	50.3125	3452.7356
3389	50.3125	3421.87936
3390	50.3125	3457.154
3391	50.3125	3421.87936
3392	50.3125	3426.27768
3393	50.3125	3457.154
3394	50.3125	3426.27768
3395	50.3125	3452.7356
3396	50.25	3457.154
3397	50.25	3443.906
3398	50.25	3435.08536
3399	50.25	3430.6788
3400	50.25	3421.87936
3401	50.25	3421.87936
3403	50.25	3421.87936
3404	50.25	3461.57832
3405	50.25	3408.6946
3406	50.25	3443.906
3407	50.25	3430.6788
3408	50.25	3426.27768
3409	50.25	3421.87936
3410	50.25	3435.08536
3411	50.25	3435.08536
3412	50.25	3435.08536
3413	50.25	3395.5416
3414	50.1875	3421.87936
3415	50.1875	3421.87936
3417	50.1875	3466.0046
3418	50.1875	3435.08536
3419	50.1875	3430.6788
3420	50.1875	3479.298
3421	50.1875	3470.43332
3422	50.1875	3435.08536
3423	50.1875	3457.154
3424	50.125	3452.7356
3425	50.125	3391.1596
3426	50.1875	3448.31932
3427	50.125	3426.27768
3428	50.125	3426.27768
3429	50.125	3483.7372
3431	50.125	3452.7356
3432	50.125	3452.7356
3433	50.125	3470.43332
3434	50.125	3435.08536
3435	50.125	3466.0046
3436	50.125	3452.7356
3437	50.125	3470.43332
3438	50.125	3430.6788
3439	50.125	3461.57832
3440	50.125	3483.7372
3441	50.125	3457.154
3442	50.125	3461.57832
3443	50.0625	3448.31932
3444	50.0625	3452.7356
3445	50.0625	3435.08536
3446	50.0625	3461.57832
3447	50.0625	3452.7356
3449	50.0625	3443.906
3450	50.0625	3470.43332
3451	50.0625	3435.08536
3452	50.0625	3443.906
3453	50.0625	3466.0046
3454	50.0625	3479.298
3455	50.0625	3417.48
3456	50.0625	3470.43332
3457	50.0625	3448.31932
3458	50.0625	3505.96768
3459	50.0625	3474.8644
3460	50.0625	3470.43332
3461	50.0625	3488.1752
3462	50.0	3479.298
3463	50.0	3461.57832
3464	50.0625	3470.43332
3465	50.0	3452.7356
3467	50.0	3470.43332
3468	50.0	3514.88
3469	50.0	3483.7372
3470	50.0	3457.154
3471	50.0	3457.154
3472	50.0	3483.7372
3473	50.0	3457.154
3474	50.0	3474.8644
3475	50.0	3421.87936
3476	50.0	3452.7356
3477	50.0	3430.6788
3478	50.0	3492.6192
3479	49.9375	3421.87936
3480	49.9375	3466.0046
3481	49.9375	3461.57832
3482	49.9375	3479.298
3484	49.9375	3470.43332
3485	49.9375	3483.7372
3486	49.9375	3466.0046
3487	49.9375	3426.27768
3488	49.9375	3505.96768
3489	49.9375	3452.7356
3490	49.9375	3470.43332
3491	49.9375	3501.5136
3492	49.9375	3448.31932
3493	49.9375	3474.8644
3494	49.9375	3488.1752
3495	49.9375	3466.0046
3496	49.875	3466.0046
3497	49.9375	3430.6788
3498	49.9375	3501.5136
3499	49.875	3488.1752
3501	49.875	3501.5136
3502	49.875	3501.5136
3503	49.875	3435.08536
3504	49.875	3483.7372
3505	49.875	3528.26968
3506	49.875	3492.6192
3507	49.875	3497.0654
3508	49.875	3497.0654
3509	49.875	3497.0654
3510	49.875	3501.5136
3511	49.875	3448.31932
3512	49.8125	3435.08536
3513	49.875	3497.0654
3514	49.8125	3528.26968
3515	49.8125	3488.1752
3517	49.8125	3448.31932
3518	49.8125	3550.6492
3519	49.8125	3488.1752
3520	49.8125	3501.5136
3521	49.8125	3483.7372
3522	49.8125	3488.1752
3523	49.8125	3532.7412
3524	49.8125	3505.96768
3525	49.8125	3488.1752
3526	49.8125	3514.88
3527	49.8125	3466.0046
3528	49.75	3537.21136
3529	49.75	3501.5136
3530	49.75	3546.1656
3531	49.8125	3488.1752
3533	49.8125	3497.0654
3534	49.8125	3505.96768
3535	49.75	3501.5136
3536	49.75	3505.96768
3537	49.75	3483.7372
3538	49.75	3523.80432
3539	49.75	3505.96768
3540	49.75	3523.80432
3541	49.75	3532.7412
3542	49.75	3546.1656
3543	49.75	3497.0654
3544	49.75	3474.8644
3545	49.75	3541.6872
3546	49.75	3505.96768
3548	49.75	3514.88
3549	49.75	3483.7372
3550	49.75	3497.0654
3551	49.75	3532.7412
3552	49.75	3514.88
3553	49.6875	3483.7372
3554	49.6875	3474.8644
3555	49.6875	3514.88
3556	49.6875	3523.80432
3557	49.6875	3497.0654
3558	49.6875	3474.8644
3559	49.6875	3523.80432
3560	49.6875	3546.1656
3561	49.6875	3474.8644
3563	49.6875	3483.7372
3564	49.6875	3519.3408
3565	49.6875	3514.88
3566	49.625	3541.6872
3567	49.625	3514.88
3568	49.625	3528.26968
3569	49.625	3532.7412
3570	49.625	3505.96768
3571	49.625	3479.298
3572	49.625	3488.1752
3573	49.625	3497.0654
3574	49.625	3555.13184
3575	49.625	3532.7412
3576	49.625	3523.80432
3578	49.625	3550.6492
3579	49.625	3546.1656
3580	49.625	3519.3408
3581	49.625	3537.21136
3582	49.625	3479.298
3583	49.625	3505.96768
3584	49.625	3483.7372
3585	49.5625	3528.26968
3586	49.5625	3532.7412
3587	49.5625	3537.21136
3588	49.5625	3564.1108
3589	49.5625	3546.1656
3590	49.5625	3479.298
3592	49.5625	3577.5998
3593	49.5625	3537.21136
3594	49.5625	3541.6872
3595	49.5625	3523.80432
3596	49.5625	3541.6872
3597	49.5625	3546.1656
3598	49.5625	3550.6492
3599	49.5625	3492.6192
3600	49.5625	3523.80432
3601	49.5625	3546.1656
3602	49.5625	3532.7412
3603	49.5	3595.6258
3604	49.5	3564.1108
3606	49.5	3555.13184
3607	49.5	3505.96768
3608	49.5	3568.604
3609	49.5	3555.13184
3610	49.5	3541.6872
3611	49.5	3564.1108
3612	49.5	3568.604
3613	49.5	3528.26968
3614	49.5	3559.6204
3615	49.5	3541.6872
3616	49.5	3497.0654
3617	49.5	3537.21136
3618	49.5	3546.1656
3619	49.4375	3550.6492
3621	49.4375	3568.604
3622	49.4375	3505.96768
3623	49.4375	3523.80432
3624	49.4375	3541.6872
3625	49.4375	3577.5998
3626	49.4375	3564.1108
3627	49.4375	3591.116
3628	49.4375	3505.96768
3629	49.4375	3505.96768
3630	49.4375	3564.1108
3631	49.375	3568.604
3632	49.4375	3564.1108
3633	49.4375	3604.659
3634	49.375	3555.13184
3635	49.375	3555.13184
3637	49.375	3564.1108
3638	49.375	3532.7412
3639	49.375	3586.6084
3640	49.375	3595.6258
3641	49.375	3568.604
3642	49.375	3573.099
3643	49.375	3577.5998
3644	49.375	3537.21136
3645	49.375	3568.604
3646	49.375	3564.1108
3647	49.375	3568.604
3648	49.375	3577.5998
3649	49.375	3528.26968
3650	49.375	3573.099
3651	49.3125	3622.7588
3652	49.3125	3555.13184
3654	49.3125	3573.099
3655	49.3125	3564.1108
3656	49.3125	3568.604
3657	49.3125	3559.6204
3658	49.3125	3568.604
3659	49.3125	3564.1108
3660	49.3125	3559.6204
3661	49.3125	3550.6492
3662	49.3125	3537.21136
3663	49.3125	3591.116
3664	49.3125	3541.6872
3665	49.3125	3523.80432
3666	49.3125	3568.604
3667	49.25	3564.1108
3668	49.25	3591.116
3669	49.25	3595.6258
3670	49.25	3573.099
3672	49.25	3613.701
3673	49.25	3591.116
3674	49.25	3568.604
3675	49.25	3564.1108
3676	49.25	3546.1656
3677	49.25	3537.21136
3678	49.25	3564.1108
3679	49.25	3622.7588
3680	49.25	3586.6084
3681	49.25	3591.116
3682	49.25	3564.1108
3683	49.1875	3573.099
3684	49.25	3586.6084
3685	49.1875	3537.21136
3686	49.1875	3604.659
3687	49.1875	3600.141
3689	49.1875	3541.6872
3690	49.1875	3577.5998
3691	49.1875	3600.141
3692	49.1875	3577.5998
3693	49.1875	3600.141
3694	49.1875	3577.5998
3695	49.1875	3613.701
3696	49.1875	3568.604
3697	49.125	3564.1108
3698	49.125	3586.6084
3699	49.125	3559.6204
3700	49.125	3609.1788
3701	49.125	3640.90468
3702	49.125	3546.1656
3703	49.125	3577.5998
3705	49.125	3613.701
3706	49.125	3591.116
3707	49.125	3595.6258
3708	49.125	3591.116
3709	49.125	3577.5998
3710	49.125	3577.5998
3711	49.125	3577.5998
3712	49.125	3591.116
3713	49.125	3613.701
3714	49.125	3609.1788
3715	49.125	3604.659
3716	49.125	3636.36568
3717	49.125	3649.9956
3718	49.0625	3627.291
3719	49.125	3618.2288
3721	49.0625	3622.7588
3722	49.0625	3564.1108
3723	49.0625	3559.6204
3724	49.0625	3595.6258
3725	49.0625	3627.291
3726	49.0625	3613.701
3727	49.0625	3600.141
3728	49.0625	3604.659
3729	49.0625	3595.6258
3730	49.0625	3604.659
3731	49.0625	3600.141
3732	49.0	3600.141
3733	49.0625	3618.2288
3734	49.0	3613.701
3735	49.0625	3618.2288
3737	49.0625	3618.2288
3738	49.0	3631.82536
3739	49.0	3636.36568
3740	49.0	3622.7588
3741	49.0	3613.701
3742	49.0	3577.5998
3743	49.0	3613.701
3744	49.0	3609.1788
3745	49.0	3618.2288
3746	49.0	3573.099
3747	49.0	3640.90468
3748	49.0	3677.34632
3749	49.0	3622.7588
3750	49.0	3613.701
3752	49.0	3631.82536
3753	49.0	3672.7796
3754	49.0	3649.9956
3755	49.0	3622.7588
3756	48.9375	3636.36568
3757	48.9375	3604.659
3758	48.9375	3622.7588
3759	48.9375	3659.1026
3760	48.9375	3591.116
3761	48.9375	3649.9956
3762	48.9375	3663.65936
3763	48.9375	3631.82536
3764	48.9375	3636.36568
3765	48.9375	3640.90468
3767	48.9375	3659.1026
3768	48.9375	3609.1788
3769	48.9375	3622.7588
3770	48.9375	3640.90468
3771	48.875	3681.915
3772	48.875	3627.291
3773	48.875	3609.1788
3774	48.875	3636.36568
3775	48.875	3636.36568
3776	48.875	3631.82536
3777	48.875	3640.90468
3778	48.875	3681.915
3779	48.875	3686.4864
3780	48.875	3636.36568
3782	48.875	3640.90468
3783	48.875	3636.36568
3784	48.875	3645.449
3785	48.875	3645.449
3786	48.875	3663.65936
3787	48.875	3604.659
3788	48.875	3600.141
3789	48.875	3663.65936
3790	48.875	3636.36568
3791	48.8125	3649.9956
3792	48.875	3668.21832
3793	48.875	3636.36568
3794	48.8125	3645.449
3795	48.875	3649.9956
3797	48.8125	3649.9956
3798	48.8125	3663.65936
3799	48.8125	3668.21832
3800	48.8125	3654.548
3801	48.8125	3663.65936
3802	48.8125	3609.1788
3803	48.8125	3636.36568
3804	48.8125	3645.449
3805	48.8125	3649.9956
3806	48.8125	3595.6258
3807	48.8125	3649.9956
3808	48.8125	3640.90468
3809	48.8125	3668.21832
3811	48.75	3645.449
3812	48.8125	3672.7796
3813	48.75	3695.6384
3814	48.75	3659.1026
3815	48.75	3649.9956
3816	48.75	3613.701
3817	48.75	3686.4864
3818	48.75	3686.4864
3819	48.75	3672.7796
3820	48.75	3645.449
3821	48.75	3681.915
3822	48.75	3672.7796
3824	48.75	3640.90468
3825	48.75	3645.449
3826	48.75	3636.36568
3827	48.75	3663.65936
3828	48.75	3640.90468
3829	48.6875	3645.449
3830	48.6875	3649.9956
3831	48.6875	3659.1026
3832	48.6875	3672.7796
3833	48.6875	3704.8028
3834	48.6875	3649.9956
3835	48.6875	3709.3916
3836	48.6875	3677.34632
3837	48.6875	3686.4864
3838	48.6875	3677.34632
3839	48.6875	3686.4864
3840	48.6875	3618.2288
3841	48.6875	3681.915
3843	48.6875	3668.21832
3844	48.6875	3649.9956
3845	48.6875	3677.34632
3846	48.625	3668.21832
3847	48.625	3613.701
3848	48.625	3640.90468
3849	48.625	3645.449
3850	48.625	3649.9956
3851	48.625	3668.21832
3852	48.625	3681.915
3853	48.625	3668.21832
3854	48.625	3704.8028
3855	48.625	3645.449
3856	48.625	3686.4864
3857	48.625	3609.1788
3858	48.625	3663.65936
3860	48.625	3691.0596
3861	48.625	3681.915
3862	48.625	3686.4864
3863	48.625	3691.0596
3864	48.625	3649.9956
3865	48.5625	3663.65936
3866	48.5625	3709.3916
3867	48.5625	3668.21832
3868	48.5625	3672.7796
3869	48.5625	3695.6384
3870	48.5625	3672.7796
3871	48.5625	3691.0596
3872	48.5625	3713.98268
3873	48.5625	3677.34632
3874	48.5625	3741.588
3875	48.5625	3704.8028
3877	48.5625	3686.4864
3878	48.5625	3677.34632
3879	48.5625	3704.8028
3880	48.5625	3713.98268
3881	48.5	3672.7796
3882	48.5	3691.0596
3883	48.5625	3700.2196
3884	48.5	3663.65936
3885	48.5	3686.4864
3886	48.5	3695.6384
3887	48.5	3649.9956
3888	48.5	3686.4864
3889	48.5	3723.1712
3890	48.5	3649.9956
3891	48.5	3695.6384
3893	48.5	3709.3916
3894	48.5	3677.34632
3895	48.5	3709.3916
3896	48.5	3700.2196
3897	48.5	3713.98268
3898	48.5	3695.6384
3899	48.5	3681.915
3900	48.4375	3686.4864
3901	48.4375	3677.34632
3902	48.4375	3668.21832
3903	48.4375	3649.9956
3904	48.4375	3713.98268
3905	48.4375	3723.1712
3906	48.4375	3686.4864
3907	48.4375	3649.9956
3909	48.4375	3700.2196
3910	48.4375	3681.915
3911	48.4375	3681.915
3912	48.4375	3704.8028
3913	48.4375	3732.3716
3914	48.4375	3704.8028
3915	48.4375	3700.2196
3916	48.375	3695.6384
3917	48.375	3718.576
3918	48.375	3709.3916
3919	48.375	3732.3716
3920	48.375	3663.65936
3921	48.375	3704.8028
3922	48.375	3709.3916
3923	48.375	3723.1712
